Uptake,Pro_plum,Prop2,Pump,Cost_diff,WTP
54.41480461,0.027394107,0.9553407,536.354,0.504,0.186
30.3868491,0.015267176,0.967938931,622.454,0.432,0.17
38.64553598,0.002570694,0.981270657,618.048,0.409,0.16
15.48380746,0.94488189,0.033464567,610.978,0.683,0.147
15.88739049,0.955431755,0.04178273,459.119,0.665,0.173
21.61630082,0.939591078,0.050185874,475.17,0.521,0.141
29.80608328,0.017563117,0.957189901,596.108,0.547,0.185
10.92627227,0.365979381,0.484536082,623.077,0.608,0.161
70.50890836,0.168266049,0.821144937,444.261,0.586,0.192
27.67988975,0.443729904,0.535369775,434.33,0.436,0.146
29.02844768,0.373812038,0.605596621,481.736,0.599,0.177
11.8417167,0.158450704,0.605633803,629.154,0.557,0.162
40.87016439,0.094480519,0.893181818,469.541,0.425,0.187
41.25406044,0.245,0.743666667,534.45,0.509,0.165
54.62151787,0.010530935,0.969284774,609.282,0.487,0.187
36.76542967,0.101084431,0.878388846,622.158,0.487,0.158
15.63145979,0.513803681,0.411042945,635.227,0.663,0.176
72.6154149,0.00829808,0.980963228,594.897,0.46,0.193
18.81090659,0.579411765,0.392156863,588.794,0.698,0.184
17.15720051,0.513641756,0.43890866,623.449,0.681,0.173
48.83354661,0.016367476,0.966209081,560.268,0.496,0.182
23.36844178,0.925218775,0.070007955,430.698,0.592,0.175
40.87016439,0.218900675,0.772099004,437.57,0.465,0.177
26.74475834,0.898142217,0.081358104,524.343,0.492,0.141
18.25967123,0.104359313,0.845442536,598.505,0.546,0.176
40.81110346,0.553451436,0.434941967,444.178,0.537,0.184
34.51127079,0.338448423,0.647058824,454.24,0.55,0.178
17.18673098,0.071611253,0.900255754,589.432,0.495,0.165
39.50191948,0.153282239,0.819726758,480.568,0.571,0.196
21.66551826,0.94549763,0.030805687,516.997,0.689,0.156
12.5307609,0.845697329,0.115727003,549.417,0.651,0.164
22.35456246,0.721161826,0.267219917,480.559,0.466,0.147
75.42080913,0.001823985,0.96625627,615.787,0.451,0.197
43.59681071,0.042472173,0.937024019,459.638,0.405,0.17
12.51107392,0.87283237,0.098265896,555.187,0.671,0.156
20.29727335,0.914258189,0.053949904,554.024,0.544,0.145
36.78511665,0.256446991,0.728868195,517.987,0.58,0.172
15.5330249,0.923943662,0.03943662,496.644,0.674,0.143
37.53322177,0.118638239,0.867950481,542.296,0.554,0.197
19.33261148,0.556593977,0.404984424,617.508,0.567,0.161
22.42346688,0.213414634,0.761324042,587.144,0.542,0.176
35.26921941,0.032938564,0.951887491,628.194,0.506,0.198
41.27374742,0.15060241,0.836680054,475.428,0.442,0.173
15.66099025,0.92917847,0.042492918,590.002,0.686,0.149
13.29855301,0.95942029,0.017391304,504.583,0.694,0.161
33.3891131,0.157075472,0.825,448.536,0.453,0.166
36.27325524,0.061585835,0.930331024,587.833,0.54,0.178
21.48833547,0.740359897,0.244215938,435.567,0.678,0.199
73.09774584,0.021444339,0.958057395,456.462,0.439,0.196
27.13849788,0.969460689,0.024041585,439.58,0.625,0.149
15.52318142,0.779220779,0.163636364,605.654,0.67,0.155
14.31243233,0.704735376,0.208913649,619.906,0.636,0.165
31.46963284,0.640514184,0.34751773,486.914,0.643,0.169
40.21065065,0.940197078,0.057424397,449.012,0.46,0.145
25.39620041,0.863717872,0.125523013,486.831,0.47,0.143
38.42897923,0.072065379,0.901931649,494.829,0.591,0.196
35.21015848,0.229825949,0.755537975,609.24,0.666,0.19
21.33083965,0.108758422,0.871029836,504.601,0.532,0.181
23.18141549,0.930197269,0.053110774,431.942,0.604,0.152
20.58273452,0.941805226,0.053444181,586.21,0.692,0.169
14.74554582,0.948863636,0.028409091,569.728,0.648,0.153
63.7759622,0.118517132,0.87099794,437.45,0.449,0.188
22.66955409,0.684507042,0.307746479,448.028,0.646,0.199
16.87173934,0.11033275,0.817863398,620.021,0.529,0.16
45.32926469,0.50693289,0.480865225,551.932,0.629,0.164
21.99035338,0.119815668,0.8640553,551.652,0.477,0.164
16.19253864,0.960330579,0.029752066,613.346,0.614,0.142
27.73895068,0.912381952,0.083420776,478.488,0.628,0.173
61.00994192,0.295524691,0.691165123,529.405,0.6,0.2
26.07540112,0.86501548,0.115789474,546.252,0.601,0.166
59.87794074,0.111578526,0.866786859,602.878,0.629,0.2
60.80322866,0.011614623,0.975057121,494.317,0.436,0.186
44.52209863,0.506681831,0.480807506,431.647,0.593,0.197
18.09233192,0.785202864,0.159904535,514.648,0.56,0.154
75.48971355,0.035103647,0.953094265,536.465,0.474,0.189
22.62033665,0.919039146,0.064946619,464.183,0.519,0.141
40.93906881,0.684681804,0.302846178,486.073,0.7,0.191
65.36076385,0.006773619,0.976470588,582.875,0.48,0.195
37.62181317,0.545,0.450769231,565.149,0.509,0.156
13.91869278,0.921465969,0.047120419,554.708,0.676,0.169
13.62338813,0.124390244,0.8,467.966,0.528,0.181
33.97972241,0.092165899,0.891076665,547.729,0.549,0.177
11.21173344,0.860082305,0.086419753,603.521,0.534,0.145
18.19076681,0.884368308,0.098501071,466.364,0.585,0.159
74.10178167,0.013683373,0.967382657,499.287,0.44,0.196
27.76848115,0.88256785,0.103340292,475.137,0.524,0.148
36.01732454,0.076120556,0.894513138,613.515,0.598,0.181
15.6216163,0.940194715,0.050069541,474.483,0.626,0.162
33.28083473,0.963248639,0.028130672,476.208,0.592,0.149
19.89369032,0.971534653,0.01980198,455.018,0.52,0.14
19.10621124,0.847188264,0.124694377,623.529,0.558,0.148
59.41529678,0.201901219,0.780739822,450.235,0.53,0.181
35.69248942,0.003720546,0.975196362,588.227,0.503,0.186
42.05138301,0.119976183,0.869306341,495.627,0.411,0.167
71.60153558,0.019518543,0.966655823,518.108,0.439,0.19
18.2793582,0.939834025,0.047717842,522.263,0.651,0.158
30.82980608,0.349724034,0.633216257,613.73,0.631,0.172
15.40505955,0.904494382,0.074906367,633.702,0.69,0.155
28.91032582,0.888469828,0.106142241,424.274,0.673,0.177
40.31892903,0.626890756,0.366722689,478.875,0.617,0.177
43.62634118,0.378858474,0.614443797,435.538,0.459,0.168
18.09233192,0.699828473,0.19897084,634.426,0.663,0.161
21.43911802,0.523502304,0.458064516,472.446,0.508,0.167
18.30888867,0.435897436,0.52724359,533.842,0.616,0.184
11.69406438,0.815873016,0.142857143,598.905,0.647,0.158
26.41007973,0.956937799,0.032809296,448.74,0.586,0.156
75.50940053,0.007401813,0.981268882,544.849,0.405,0.187
18.28920169,0.75257732,0.203608247,537.295,0.577,0.165
28.64455163,0.010588235,0.971176471,629.545,0.504,0.183
21.30130918,0.736006683,0.236424394,584.719,0.464,0.152
67.02431342,0.002865813,0.974713419,564.209,0.484,0.198
22.66955409,0.905783582,0.086753731,470.824,0.629,0.177
19.06683729,0.882789318,0.078635015,521.708,0.619,0.159
25.50447879,0.436245573,0.546044864,448.307,0.409,0.148
37.44463038,0.949960907,0.045738858,470.434,0.43,0.143
33.5662959,0.270868114,0.711185309,516.012,0.572,0.182
18.33841914,0.623966942,0.356404959,483.523,0.617,0.164
19.28339403,0.372340426,0.608317215,467.579,0.454,0.162
33.91081799,0.189761695,0.795233892,560.389,0.59,0.193
72.25120583,0.005291829,0.96233463,529.064,0.405,0.188
19.90353381,0.572084481,0.412304867,523.184,0.41,0.147
33.12333891,0.20112782,0.783834586,441.32,0.463,0.167
30.94792795,0.796569795,0.199618866,431.308,0.612,0.176
39.87597204,0.123806276,0.857435198,577.42,0.545,0.179
36.05669849,0.385895118,0.603254973,510.825,0.616,0.186
46.28408308,0.502139037,0.490374332,552.337,0.661,0.194
21.2028743,0.517333333,0.464,590.336,0.644,0.161
52.05236736,0.073557692,0.913461538,543.162,0.564,0.186
33.89113102,0.403027823,0.583878887,560.089,0.653,0.171
40.83079043,0.181257707,0.807953144,607.572,0.655,0.193
36.86386455,0.008781173,0.977520197,635.792,0.416,0.16
14.75538931,0.339759036,0.551807229,547.308,0.601,0.176
16.11379073,0.589527027,0.331081081,510.873,0.653,0.179
28.26065558,0.94515442,0.050585729,505.922,0.7,0.187
38.52741412,0.972341954,0.022988506,424.724,0.608,0.157
21.5473964,0.844122658,0.121805792,427.909,0.545,0.146
44.28585491,0.011706175,0.972490489,597.283,0.424,0.185
17.0784526,0.847368421,0.105263158,579.075,0.66,0.157
19.55901171,0.933757962,0.050955414,514.063,0.667,0.159
24.5496604,0.407086614,0.575590551,621.845,0.689,0.185
17.39344424,0.85528757,0.113172542,484.966,0.574,0.165
11.57594251,0.368421053,0.380116959,628.391,0.615,0.158
41.85451324,0.045347665,0.946590527,577.518,0.456,0.17
24.2937297,0.44734931,0.528685548,561.913,0.567,0.165
21.46864849,0.876464324,0.110756124,584.075,0.512,0.15
19.02746333,0.575212867,0.405865658,452.319,0.589,0.176
40.65360764,0.179679509,0.797136038,581.947,0.671,0.189
15.39521606,0.939568345,0.047482014,460.095,0.612,0.15
18.91918496,0.803707743,0.177753544,477.092,0.46,0.149
13.3083965,0.794749403,0.159904535,596.542,0.546,0.155
69.79033369,0.001690903,0.969732837,590.842,0.434,0.198
23.90983365,0.870202373,0.11444522,522.446,0.448,0.146
53.36155133,0.196609371,0.785024723,499.561,0.512,0.175
33.86160055,0.031781558,0.935094002,632.564,0.685,0.19
39.62004134,0.370612526,0.624913971,581.13,0.437,0.152
40.12205926,0.307005495,0.681662088,469.376,0.49,0.184
23.32906782,0.971274686,0.023339318,482.545,0.688,0.161
20.45476917,0.717571297,0.243790248,500.358,0.521,0.165
26.08524461,0.975095785,0.022349936,506.102,0.633,0.153
72.40870164,0.004976722,0.98362498,593.206,0.428,0.188
36.3126292,0.050827878,0.936080092,527.637,0.467,0.183
24.67762575,0.941096818,0.054840894,496.463,0.651,0.158
22.20691013,0.876893939,0.086174242,529.602,0.563,0.146
68.90441973,0.006437405,0.97137049,588.376,0.492,0.195
15.34599862,0.658932715,0.287703016,634.234,0.504,0.148
28.04409883,0.027763496,0.933676093,577.617,0.618,0.192
28.33940348,0.696526508,0.284582572,545.319,0.529,0.159
43.96101979,0.057202134,0.929756965,632.893,0.56,0.191
28.06378581,0.561117579,0.420838184,427.651,0.631,0.181
19.18495915,0.64453125,0.317708333,573.77,0.698,0.176
18.28920169,0.91097561,0.067073171,554.967,0.548,0.141
59.3956098,0.059918557,0.92495637,477.8,0.515,0.178
16.32050399,0.816326531,0.154761905,580.713,0.573,0.165
31.66650261,0.914257717,0.075943165,473.776,0.612,0.165
31.96180726,0.030440709,0.955020445,497.453,0.437,0.166
20.2578994,0.996247655,0.001876173,425.494,0.655,0.141
15.58224235,0.445175439,0.445175439,590.583,0.575,0.16
73.93444237,0.022473701,0.969078738,453.698,0.417,0.184
68.9241067,0.102987148,0.88693991,476.356,0.543,0.198
27.44364603,0.632857898,0.354463814,427.171,0.67,0.196
24.75637366,0.895339954,0.084797555,482.71,0.581,0.159
26.10493159,0.955015198,0.030395137,541.985,0.686,0.155
31.03651934,0.320441989,0.665745856,520.566,0.579,0.185
39.09833645,0.003702332,0.97149204,577.139,0.43,0.171
15.11959839,0.939914163,0.042918455,439.838,0.551,0.15
19.78541195,0.215984776,0.764985728,602.264,0.648,0.182
21.19303081,0.281275552,0.705641864,611.071,0.54,0.167
27.42395905,0.269618834,0.702914798,574.826,0.468,0.157
16.58627818,0.777142857,0.16,634.712,0.587,0.142
24.61856482,0.940199336,0.043853821,440.703,0.644,0.156
27.13849788,0.962507683,0.031346036,471.641,0.655,0.166
13.01309184,0.795180723,0.127710843,616.576,0.685,0.152
74.12146865,0.018462008,0.966432713,532.088,0.477,0.2
33.8222266,0.555002263,0.435038479,541.235,0.673,0.184
25.19933064,0.942745098,0.05254902,475.049,0.687,0.193
30.95777143,0.032012195,0.944613821,520.533,0.555,0.198
13.07215277,0.594594595,0.324324324,503.769,0.593,0.175
41.52967812,0.171276241,0.816061313,505.05,0.508,0.169
71.57200512,0.008282259,0.974324996,489.667,0.41,0.191
29.45171769,0.094425484,0.886234357,542.358,0.472,0.163
15.80864258,0.926934097,0.063037249,500.218,0.661,0.162
24.41185156,0.514681892,0.462479608,568.67,0.466,0.16
28.74298651,0.934603502,0.056642636,519.335,0.541,0.145
35.47593267,0.12724434,0.861046058,570.608,0.532,0.179
16.97017423,0.725252525,0.191919192,497.823,0.578,0.162
44.04961118,0.704156479,0.290647922,486.487,0.685,0.195
19.85431637,0.772421525,0.201793722,498.976,0.489,0.149
50.18210454,0.007511008,0.98031598,577.937,0.429,0.18
24.42169505,0.982186235,0.011336032,427.578,0.637,0.143
30.10138793,0.312074002,0.669425511,584.835,0.438,0.148
33.58598287,0.232586558,0.751120163,520.526,0.571,0.199
39.47238901,0.141983696,0.848165761,570.541,0.496,0.182
40.37798996,0.547936085,0.439081225,429.779,0.593,0.176
16.70440004,0.604887984,0.289205703,603.587,0.576,0.152
69.19972438,0.01506687,0.970712714,513.003,0.413,0.177
27.7291072,0.734557596,0.252643294,459.666,0.609,0.162
55.4483709,0.081641469,0.906911447,502.136,0.468,0.184
20.32680382,0.94984326,0.039707419,478.967,0.661,0.144
21.3702136,0.685064935,0.283549784,629.052,0.481,0.155
34.05847032,0.009467989,0.951307484,630.977,0.432,0.161
25.28792204,0.995723885,0.002443494,457.961,0.675,0.152
57.92893001,0.021115211,0.962074621,630.337,0.529,0.178
18.38763658,0.838823529,0.114117647,552.293,0.513,0.147
30.41637956,0.716749887,0.275533364,464.516,0.653,0.195
82.53765134,0.001654032,0.960992419,470.486,0.406,0.196
16.80283492,0.852842809,0.120401338,633.735,0.684,0.16
33.3005217,0.976388889,0.019444444,450.309,0.617,0.15
44.49256817,0.07636801,0.90709561,570.615,0.428,0.159
12.64888276,0.795081967,0.172131148,565.096,0.496,0.151
15.44443351,0.854111406,0.122015915,497.797,0.656,0.168
29.57968304,0.18054211,0.795740561,541.131,0.655,0.196
16.62565213,0.88304862,0.090670171,454.619,0.538,0.158
41.15562555,0.263978002,0.725328445,521.62,0.577,0.2
62.00413427,0.002050708,0.986017897,540.292,0.412,0.193
14.29274535,0.804780876,0.129482072,560.704,0.636,0.152
18.60419333,0.961661342,0.028753994,525.536,0.673,0.142
32.67053844,0.937417364,0.054649625,447.367,0.521,0.154
25.80962693,0.927090301,0.048160535,631.344,0.624,0.15
25.90806182,0.103253182,0.873408769,626.149,0.413,0.155
40.56501624,0.411175711,0.582041344,612.656,0.644,0.19
16.5665912,0.731343284,0.204884668,585.142,0.618,0.154
16.07441677,0.633333333,0.325641026,561.527,0.625,0.177
65.51825967,0.007474361,0.983486876,580.844,0.452,0.192
21.14381337,0.637017071,0.336028751,462.988,0.465,0.144
13.83994488,0.948717949,0.034965035,550.624,0.617,0.145
20.65163894,0.970749543,0.023765996,570.175,0.638,0.151
32.72959937,0.374737726,0.607217793,486.087,0.652,0.197
25.4946353,0.901758642,0.086719224,475.231,0.581,0.163
18.30888867,0.82038835,0.126213592,561.931,0.528,0.153
19.85431637,0.925925926,0.05643739,446.24,0.651,0.17
32.8772517,0.369765494,0.613065327,539.8,0.644,0.179
30.37700561,0.4665,0.5195,550.053,0.671,0.189
28.25081209,0.923931149,0.060521932,568.942,0.597,0.155
69.02254159,0.014067593,0.974095042,566.987,0.459,0.197
25.4060439,0.899806076,0.080801551,441.905,0.444,0.14
10.52268924,0.353846154,0.423076923,616.436,0.533,0.147
56.94458116,0.002129472,0.979982964,616.119,0.438,0.185
42.51402697,0.035737492,0.946393762,613.872,0.438,0.164
24.13623388,0.911093627,0.067663257,446.983,0.563,0.152
43.0062014,0.1517067,0.829329962,583.712,0.562,0.191
21.90176198,0.583333333,0.39010989,508.979,0.425,0.144
25.88837484,0.966200466,0.025641026,560.24,0.68,0.151
35.72201988,0.07960199,0.905472637,534.341,0.468,0.169
18.92902845,0.898635478,0.076023392,586.314,0.557,0.15
16.55674771,0.736040609,0.179357022,623.358,0.612,0.152
29.88483118,0.965044875,0.023618328,482.34,0.661,0.159
34.64907963,0.982142857,0.011212625,466.001,0.681,0.151
41.32296486,0.247370099,0.736053554,602.707,0.632,0.183
17.73796634,0.906350915,0.082884822,570.482,0.515,0.151
15.33615513,0.824175824,0.137362637,579.639,0.557,0.147
37.22807363,0.62485833,0.368341519,435.743,0.655,0.193
17.55094005,0.652645862,0.302578019,513.894,0.535,0.166
67.68382715,0.040412726,0.942218401,576.497,0.52,0.187
11.05423762,0.279569892,0.537634409,618.63,0.662,0.179
20.07087312,0.652272727,0.302272727,614.981,0.48,0.143
22.15769269,0.901271503,0.086013463,580.984,0.449,0.151
14.63726745,0.409663866,0.489495798,491.282,0.632,0.18
72.80244119,0.061038129,0.917013778,479.527,0.579,0.195
47.2979624,0.700594162,0.292689228,435.358,0.672,0.196
73.29461561,0.005157963,0.982591876,518.479,0.448,0.198
20.23821242,0.957001103,0.037486218,448.622,0.614,0.164
73.92459888,0.004929242,0.979487995,521.093,0.425,0.186
37.60212619,0.095111785,0.889730959,519.937,0.545,0.199
25.750566,0.283057851,0.704545455,631.458,0.657,0.182
29.60921351,0.111947319,0.873941675,577.105,0.458,0.157
76.74968009,0.004579702,0.978431083,596.685,0.428,0.194
37.10010828,0.141679749,0.839481947,568.249,0.6,0.196
20.169308,0.509528586,0.461384152,551.69,0.457,0.151
42.6616793,0.875189797,0.119344063,443.601,0.684,0.178
13.83010139,0.787755102,0.128571429,581.074,0.541,0.143
35.04281918,0.139270302,0.843860337,580.651,0.591,0.175
16.8225219,0.915730337,0.063202247,601.624,0.636,0.143
35.05266266,0.126664131,0.858501331,545.798,0.404,0.142
23.77202481,0.867093675,0.103282626,504.202,0.468,0.146
19.48026381,0.858115778,0.099886493,596.263,0.51,0.144
14.02697116,0.821256039,0.1352657,526.48,0.492,0.144
37.40525642,0.980755524,0.012116892,493.708,0.678,0.147
83.33497391,0.004679972,0.939160358,436.523,0.417,0.194
18.13170588,0.972855592,0.02062975,544.108,0.693,0.148
14.51914559,0.523489933,0.416107383,588.505,0.649,0.181
34.49158382,0.252057168,0.728886964,508.14,0.585,0.197
18.21045378,0.910213244,0.074074074,479.026,0.672,0.179
27.31568068,0.412012012,0.568768769,583.412,0.597,0.165
16.97017423,0.716730038,0.230038023,618.76,0.581,0.172
19.49995078,0.516129032,0.439516129,453.125,0.407,0.143
72.26104932,0.008005123,0.962215818,607.963,0.486,0.2
37.28713456,0.903461538,0.089615385,434.248,0.678,0.183
41.69701742,0.347650171,0.641145347,550.287,0.593,0.18
30.82980608,0.547112462,0.440729483,602.604,0.571,0.164
67.80194901,0.076364251,0.9102889,463.428,0.431,0.171
33.99940939,0.659728122,0.330501274,487.87,0.627,0.169
38.18289202,0.020342612,0.964311206,609.588,0.419,0.164
17.68874889,0.855218855,0.099326599,514.771,0.572,0.148
26.64632346,0.9,0.09125,480.117,0.509,0.16
59.86809725,0.157494867,0.821765914,453.17,0.547,0.191
13.87931883,0.663286004,0.273833671,607.292,0.503,0.16
27.71926371,0.950517837,0.033371692,448.242,0.591,0.154
35.07234964,0.025273799,0.958298231,564.08,0.426,0.167
19.49010729,0.950925926,0.039814815,532.478,0.647,0.165
81.38596319,0.020265549,0.953459119,515.495,0.416,0.198
41.45093021,0.041653213,0.930255086,609.168,0.534,0.184
59.08061817,0.39601369,0.5941212,426.453,0.602,0.182
56.80677232,0.050505051,0.940468515,625.899,0.6,0.199
39.1377104,0.240604145,0.747804707,561.46,0.562,0.198
36.26341175,0.081955428,0.907620417,576.218,0.497,0.179
35.24953243,0.455803228,0.535741737,584.335,0.644,0.196
64.57328477,0.062167906,0.922245838,549.956,0.646,0.195
24.61856482,0.091531756,0.894146949,542.574,0.614,0.188
42.15966138,0.201583435,0.779232643,499.017,0.6,0.187
68.52052367,0.022491349,0.961591696,504.894,0.52,0.195
65.08514618,0.039263804,0.945486415,456.193,0.414,0.181
13.3083965,0.098039216,0.75,601.142,0.499,0.164
15.63145979,0.523809524,0.403174603,462.779,0.533,0.167
28.62486465,0.416243655,0.570050761,456.324,0.525,0.18
18.69278472,0.914396887,0.051880674,458.91,0.657,0.145
63.15582242,0.018205706,0.971096096,533.734,0.463,0.19
13.58401417,0.347826087,0.492753623,604.161,0.446,0.147
15.9661384,0.364942529,0.505747126,622.901,0.48,0.142
64.92765036,0.030057164,0.954453255,446.135,0.467,0.181
51.18614037,0.019934334,0.963180113,603.838,0.611,0.193
41.33280835,0.283299527,0.69979716,510.389,0.635,0.199
21.90176198,0.97112462,0.025835866,491.996,0.595,0.15
29.12688257,0.480809129,0.506224066,451.267,0.604,0.19
21.90176198,0.101694915,0.86779661,633.455,0.483,0.175
25.20917413,0.489056604,0.483018868,551.112,0.494,0.156
18.86996752,0.490963855,0.475903614,522.507,0.41,0.152
67.14243528,0.077676697,0.911126662,485.404,0.498,0.182
29.06782164,0.929598413,0.058998513,547.07,0.476,0.14
26.49867113,0.964521948,0.024052916,431.313,0.693,0.164
37.44463038,0.017863398,0.961120841,575.244,0.423,0.154
36.72605571,0.042668735,0.943366951,604.277,0.477,0.165
30.18997933,0.930824008,0.059003052,433.918,0.454,0.141
19.68697706,0.51396648,0.462569832,564.179,0.537,0.166
17.91514913,0.257340242,0.678756477,630.721,0.556,0.178
33.23161729,0.637178965,0.353444762,428.238,0.581,0.175
48.498868,0.390493697,0.596901261,544.463,0.534,0.173
66.78806969,0.002099738,0.972178478,589.819,0.471,0.2
60.54729796,0.281709469,0.713193491,459.816,0.587,0.199
64.24844965,0.181103835,0.810477081,495.805,0.577,0.192
25.41588739,0.828037383,0.163239875,526.523,0.623,0.171
41.63795649,0.017210145,0.968297101,571.529,0.406,0.169
38.00570922,0.184353741,0.802380952,590.985,0.597,0.198
43.09479279,0.153155941,0.826423267,480.228,0.412,0.157
20.04134265,0.937623762,0.054455446,466.159,0.528,0.155
62.52583916,0.021963824,0.964747139,574.954,0.414,0.175
74.5053647,0.026522001,0.960819771,533.28,0.517,0.192
31.73540703,0.118473014,0.865730584,621.513,0.556,0.173
22.13800571,0.172380952,0.812380952,559.49,0.423,0.157
62.47662171,0.051037577,0.93475416,471.207,0.44,0.169
67.9791318,0.008048994,0.974978128,455.001,0.443,0.191
60.47839354,0.010152284,0.973604061,623.795,0.545,0.193
18.01358401,0.841004184,0.10181311,560.671,0.69,0.172
70.44000394,0.046887898,0.936767377,532.013,0.531,0.193
29.51077862,0.650634249,0.337209302,500.566,0.587,0.179
69.57377695,0.031164384,0.952568493,448.453,0.425,0.176
40.06299833,0.858294157,0.135661518,428.101,0.492,0.144
24.2051383,0.056617647,0.896323529,632.296,0.65,0.197
16.55674771,0.901569187,0.078459344,536.784,0.605,0.154
39.77753716,0.25539318,0.72651357,442.647,0.476,0.158
30.66246678,0.481339713,0.506220096,466.476,0.439,0.145
21.72457919,0.988304094,0.007518797,449.317,0.647,0.145
17.11782656,0.377336449,0.566588785,614.511,0.553,0.158
41.10640811,0.079671198,0.894087891,606.987,0.603,0.179
41.66748696,0.072627502,0.911555842,616.006,0.57,0.188
21.65567477,0.752862595,0.22519084,620.1,0.489,0.157
38.9703711,0.972279261,0.023613963,456.927,0.592,0.154
14.0761886,0.099800399,0.860279441,575.406,0.415,0.153
17.15720051,0.873388042,0.100820633,587.28,0.699,0.178
25.46510483,0.13368984,0.836898396,564.326,0.469,0.17
65.65606851,0.016482553,0.972295283,458.912,0.406,0.177
18.7124717,0.732394366,0.234741784,517.296,0.651,0.195
16.29097352,0.70741483,0.186372745,627.513,0.649,0.155
14.43055419,0.697885196,0.235649547,572.611,0.653,0.17
22.10847524,0.96009577,0.036711891,481.521,0.69,0.187
23.50625062,0.334767025,0.64874552,539.47,0.633,0.172
39.02943203,0.567164179,0.426670993,499.95,0.599,0.193
34.66876661,0.333039648,0.646696035,449.051,0.436,0.157
12.58982183,0.77704918,0.180327869,584.06,0.469,0.142
19.83462939,0.747736093,0.218628719,615.314,0.527,0.155
41.42139974,0.718661194,0.274707925,537.401,0.682,0.173
70.13485579,0.001328683,0.963295134,571.01,0.406,0.199
70.76483906,0.014655594,0.960755577,524.156,0.469,0.198
16.50753027,0.796477495,0.136986301,568.331,0.643,0.168
35.64327198,0.076861808,0.902827559,559.472,0.471,0.158
14.29274535,0.043352601,0.826589595,635.173,0.487,0.166
33.26114775,0.477773162,0.508101371,518.366,0.651,0.183
35.72201988,0.459233978,0.529768677,573.019,0.659,0.186
15.42474653,0.76056338,0.176056338,617.352,0.601,0.161
37.36588247,0.289757914,0.699441341,572.237,0.521,0.168
67.86100994,0.009855685,0.979408659,464.047,0.482,0.195
17.167044,0.684782609,0.276570048,521.962,0.444,0.144
39.00974505,0.295231875,0.693337688,488.879,0.505,0.181
41.43124323,0.115761936,0.869195553,459.731,0.498,0.18
70.77468255,0.013151486,0.967527196,499.269,0.405,0.179
46.89437937,0.25182102,0.741155047,478.632,0.573,0.185
55.94054533,0.054007345,0.923957658,510.339,0.572,0.188
41.53952161,0.089078498,0.892491468,492.969,0.513,0.19
21.33083965,0.928104575,0.055088702,575.31,0.62,0.144
19.93306428,0.383561644,0.569115816,526.32,0.595,0.169
26.24274043,0.187389511,0.790218032,507.012,0.517,0.17
23.39797224,0.991240876,0.005109489,476.752,0.662,0.15
34.26518358,0.694444444,0.297794118,465.443,0.459,0.149
22.34471897,0.058519793,0.925129088,549.331,0.508,0.168
40.55517275,0.571651577,0.41367468,496.056,0.674,0.199
45.61472586,0.005403868,0.971274175,604.471,0.405,0.172
65.48872921,0.01363398,0.965390666,591.873,0.549,0.196
17.14735702,0.630325815,0.332080201,584.121,0.666,0.183
31.95196378,0.38840712,0.595618439,539.836,0.585,0.174
15.28693769,0.634241245,0.280155642,592.558,0.562,0.166
31.94212029,0.068641975,0.907654321,617.022,0.432,0.157
45.08317748,0.207274827,0.772806005,452.759,0.515,0.187
31.75509401,0.105215005,0.882891125,454.492,0.425,0.161
16.80283492,0.774787535,0.177053824,474.31,0.607,0.162
62.45693474,0.006963533,0.974344878,524.236,0.403,0.182
50.9892706,0.003103366,0.973502029,631.671,0.448,0.167
15.65114677,0.373795761,0.520231214,607.583,0.609,0.172
62.10256915,0.077328647,0.908025776,487.532,0.559,0.178
81.06112806,0.005601034,0.972138446,520.579,0.429,0.195
21.458805,0.922010399,0.059792028,434.83,0.502,0.145
14.89319815,0.888438134,0.081135903,581.75,0.564,0.15
69.09144601,0.065688672,0.921108394,431.58,0.472,0.186
19.5688552,0.826873385,0.149870801,513.192,0.55,0.157
17.09813958,0.893081761,0.075471698,486.12,0.67,0.171
51.501132,0.480214949,0.509526136,511.037,0.611,0.19
13.75135348,0.723557692,0.233173077,480.405,0.618,0.17
34.25534009,0.854438936,0.132942767,507.401,0.572,0.146
22.97470223,0.522058824,0.459150327,468.637,0.617,0.177
22.62033665,0.68976378,0.287401575,591.536,0.572,0.159
48.18387637,0.380890052,0.602879581,463.19,0.536,0.183
25.87853135,0.725726435,0.257973069,440.645,0.618,0.186
30.88886701,0.313858696,0.678894928,579.764,0.59,0.178
75.72595728,0.004466945,0.968135795,593.769,0.409,0.194
23.33891131,0.81496063,0.163779528,542.999,0.631,0.166
27.2074023,0.979381443,0.015767132,436.319,0.565,0.157
26.30180136,0.878908471,0.114837976,556.946,0.653,0.172
19.00777636,0.74501574,0.238195173,531.592,0.679,0.19
42.53371395,0.078584847,0.899185974,550.007,0.427,0.167
24.59887784,0.820477816,0.171331058,439.345,0.69,0.189
17.96436657,0.899257688,0.067868505,559.157,0.524,0.145
21.458805,0.837979094,0.137630662,558.907,0.602,0.165
31.36135446,0.095755183,0.881046397,546.041,0.481,0.168
25.82931391,0.802446483,0.184097859,533.171,0.577,0.165
24.17560784,0.979061977,0.015912898,496.629,0.69,0.157
12.00905601,0.462540717,0.361563518,624.057,0.639,0.16
36.26341175,0.196529611,0.789136175,506.675,0.415,0.145
68.85520228,0.025132501,0.957086681,541.478,0.539,0.19
